21302673,71
1413228,60
1412700,129
61302770,75
1413034,60
1413922,60
1410344,63
1511746,0
1511052,0
1552077,0
1511716,0
1513608,0
1514020,0
1510069,82
1511726,0
1511765,0
1613485,102
1613621,73
1411093,70
1514171,89
61302097,115
1414196,97
1514002,92
1510288,67
1510966,88
71304799,45
1512307,132
1512118,24
1513474,88
21304028,45
61305056,59
1512731,80
1414885,239
1410536,76
31300744,75
61302804,56
1510428,93
1511423,95
1413904,142
1513632,65
1700241,18
21303717,70
1511999,95
1510135,59
1510627,64
1510522,53
1710078,75
1513942,64
1514009,84
1512341,146
1513901,55
1511739,102
51302567,72
1512042,136
1513419,150
1413632,76
61304954,36
1511323,58
71300204,36
1414896,36
1512045,36
1513590,158
1510541,39
1548056,139
1548023,112
1412030,36
1513416,153
1548082,94
1413917,90
1513992,156
1412508,51
1412537,142
1512329,51
1414087,51
61302622,51
1510432,51
61300534,137
1412346,51
1410035,51
1513411,55
1512317,60
61301981,195
1511424,58
51301221,107
1414464,55
51303100,55
1413004,68
1513361,75
81300358,80
1510525,72
1411227,68
1514161,82
1413890,68
1412491,75
1510628,95
1512761,94
1413860,90
1513368,93
1510429,185
1512348,146
1500059,55
1548070,40
1512184,70
1512052,50
1413405,89
1510754,45
1510226,45
1410354,45
1513422,34
61303976,31
61301073,50
1510886,60
1410328,31
1552048,73
1512603,31
1512188,0
1413937,51
1512732,44
1413628,45
1412510,99
1412517,110
1410338,60
1411103,45
1513566,54
1410515,105
K1303091,63
21303894,45
K1304018,55
1512039,45
21304220,103
1413925,122
1652372,0
61302484,48
1513638,51
1410365,87
1512726,82
1513984,91
21303809,83
1713567,0
61304676,80
61300439,78
1510244,138
1511648,50
1513912,72
1412788,53
1414621,48
61302070,70
1414158,162
K1303973,155
1413891,50
1410742,78
71304783,64
K1304054,60
1413220,78
21303282,60
K1301992,75
1513631,66
1512574,73
1414625,31
61302492,31
61304668,31
1513082,0
1612244,34
1612498,4
1514162,72
1548063,34
1511770,69
1411114,65
1412005,53
1414451,50
1512172,68
1510527,50
1513079,53
21303455,28
1414897,28
1412223,50
1510620,35
61300975,28
81303310,28
61304244,28
1670681,0
1412420,85
1412060,74
1513373,28
1613672,155
1510596,56
1413686,66
1413943,128
1412731,77
1410291,74
1414146,42
1413219,146
1414157,56
1511087,42
21302572,76
1412428,42
61301396,94
1412214,100
1513569,82
1513072,136
1412726,78
1411110,125
71302607,42
1614246,104
1513282,0
1412507,97
1410384,72
1413899,59
1510091,76
1412869,125
1513895,51
1652334,100
1413435,56
61304226,75
1700147,64
1700085,64
71301681,61
71303613,61
1513756,0
1511922,82
1413043,88
61302073,61
1648038,67
71304981,60
1512318,64
K1301685,60
1510205,108
1510623,73
K1302863,60
1513755,124
61302784,80
71302730,107
61301053,65
1410046,77
1413607,62
61303709,83
1411310,65
41300743,62
1411120,60
71304636,46
1412038,70
71304039,105
71304143,92
1412348,50
1413892,66
1410345,58
1411747,77
1413419,50
1410962,49
1552232,29
1413966,56
21301110,31
1412248,48
1410535,50
1412247,45
31300375,42
21302223,100
1414156,55
1413165,70
1411105,45
1410721,60
1510899,95
1414144,45
1513424,48
1512940,102
1512181,114
1510718,0
1413630,102
1512414,128
1413109,95
1514072,73
K1304919,68
1413980,63
1410591,71
1513960,109
1412206,70
61303204,140
21303338,45
1511147,78
1611636,71
1511155,78
1552226,51
61304165,82
31303486,89
51300703,45
1513342,160
81302138,136
1410691,103
1411600,75
1413546,82
81300437,100
1700029,10
1512661,21
1412531,21
1411743,21
1514077,0
1413406,21
21303325,41
81301835,21
1411603,55
1513218,0
1411775,49
61301503,46
1412454,24
1512954,49
1410161,171
1510683,0
1514101,96
1414574,70
1510161,83
1613788,0
21304820,70
1511346,86
61303808,70
1510215,70
1513333,79
1411687,54
1611753,81
81305010,51
1512270,0
1413673,68
1610327,96
1610734,61
1700028,0
1512539,55
81302509,125
1410107,55
1513224,55
1613938,6
1410273,65
1611695,59
1510728,85
1511109,123
1510016,80
1514095,110
1511952,155
1612785,85
1511704,93
1513487,88
1413490,85
1600019,86
1512946,123
1712395,119
1512299,177
1514153,120
1511124,161
1414174,83
1611701,110
1513339,103
1413298,80
1513394,117
1551114,85
1613743,85
1510355,149
1412370,94
1512449,116
1511269,60
1700063,0
1700058,0
1700076,0
1510263,62
1414822,53
1512960,0
1510929,61
1410171,90
1511869,134
81300819,100
1510659,179
1610205,153
1613244,93
21301408,100
1511493,77
1511188,138
1700122,0
1510168,86
1512569,123
1512442,91
1511758,94
1511586,84
21300669,53
1512436,0
21303536,67
21303257,63
1412256,68
1551054,80
21303306,100
1612716,78
1610823,123
1512850,0
21303683,93
1410343,46
1512249,80
81300780,75
1512880,0
1413754,68
1610749,125
51301036,79
81300068,84
1511345,0
1510574,79
81300275,76
1512498,0
1513187,122
1613358,120
1410676,85
1512914,123
1713539,90
1733612,0
1513720,87
1414254,81
1414556,90
61303048,90
1512106,145
1548035,76
21301963,99
21303055,75
1512561,85
61302013,90
1610345,189
1510198,161
21302236,85
1512579,97
41301439,45
1410889,90
1512936,97
1513170,85
1410856,88
1511823,90
1412978,45
1512143,199
41301419,45
1412660,95
21301708,45
21300238,95
1512509,0
1511175,102
1410855,209
1412918,90
1513007,0
1412611,103
1510460,45
1513340,287
1410854,110
1710939,131
81304831,80
1511459,0
1414427,124
1513465,108
1512722,206
1412907,70
1611604,84
31304504,73
1512014,70
1510492,87
1612631,103
1511551,53
1513941,73
1413356,83
1511410,152
1710061,54
1410857,87
1411998,50
1413677,54
1410208,50
1511443,63
1410078,50
1410957,57
1410978,53
1412308,110
1411609,65
1411234,50
1600004,101
81302630,50
1512231,69
1500109,46
1514073,0
1513751,50
21302605,50
1410393,67
1413978,83
1413691,53
1411381,51
1611530,130
1411839,85
21300623,85
1412163,88
1514038,0
41302942,53
1700027,85
31301601,116
1513193,107
1610223,0
1611390,0
1612233,0
1511464,51
1612689,0
1552151,98
1410525,76
1611025,0
1513180,77
41303684,70
1411984,83
51300532,83
1712726,81
1511618,108
21303538,90
1412880,70
51301470,95
1410334,114
1611225,101
1511796,0
1414391,103
1500066,98
61304134,99
1551036,55
1512471,52
1511458,52
1510189,67
81303960,52
41300255,62
1512480,52
1411708,80
41303825,52
1411479,85
1411442,73
1412855,70
1411573,80
1511975,103
1514066,70
21302439,120
1613157,98
1513482,116
1413313,110
21301646,95
21300795,132
21304313,123
1612198,131
1600103,0
1610081,118
1610257,0
1511650,97
1414021,87
1512636,90
1613096,157
21304360,70
1610552,0
1413094,75
1413378,95
1514119,150
1713688,90
1413163,81
41304256,75
1712164,103
1510379,61
1413976,56
1413788,55
1512888,74
1414719,106
1611573,88
1411674,92
1511489,0
1611731,71
1510465,57
1511807,150
1513331,0
1610386,78
1610228,122
1500099,73
1611985,95
61304147,44
81304383,70
1512995,73
21301700,69
21303835,67
1411916,91
1511711,164
1511904,100
61303373,54
1511289,61
1514097,0
41303839,52
1413369,26
1450204,26
41303570,72
1511132,85
41301611,26
41302652,52
1511951,0
21302843,52
1414296,52
31304158,52
1612049,80
1414547,94
1513488,0
1512489,92
1411810,90
1412884,80
1411779,85
1412667,190
1410660,95
1611046,61
1413705,74
1410517,65
1511659,200
1411222,51
1513776,58
81302518,74
1410590,71
1412876,53
1412164,72
1410467,53
1411137,54
81301291,76
1613535,73
1612190,55
71303631,45
81302771,51
1510449,0
1510051,61
1411786,51
1513678,60
1410907,94
1513107,92
1412558,85
1413575,0
1414898,86
1410507,85
1413464,85
1411836,89
1512794,164
21302367,75
1411870,101
1413121,85
1510494,137
1610875,90
21304938,135
1612566,0
1510476,0
61303587,80
1612759,0
1510605,84
1552388,199
81302728,99
1520012,0
81301126,61
1413409,273
1412110,55
1414061,55
21303711,55
21303791,125
1612372,72
1412116,59
1510742,82
1613611,0
1612484,0
1413871,56
1613906,0
1512649,106
1652568,168
1513857,0
1612272,0
1512717,0
1612938,0
1512828,0
1411052,121
1510301,100
1614028,0
1414403,97
1412271,111
81302549,90
1510383,0
1411158,72
1412688,55
1510008,104
1410777,55
1510359,0
1413830,103
81304138,55
1414236,50
21303245,50
1411188,82
81300389,50
81300345,78
1412353,60
1552424,52
1411838,78
1511470,0
81301794,137
1412373,69
1511714,59
81302460,158
1551006,66
21301894,63
81302038,55
1411794,66
1514034,70
1411454,50
51303097,66
1512247,69
21304749,69
1548018,0
51303392,69
1412106,56
1412437,56
1411872,70
1410791,46
1410375,60
1511096,85
1510021,130
1411223,56
1411180,60
K1303335,60
1552360,10
1513213,180
1510772,0
1751081,60
1512102,76
1513032,79
1511135,0
1513101,79
1511826,171
1710703,75
41301180,79
1511130,90
1510835,76
21302384,83
1513027,87
21302037,83
1613027,79
1410285,41
1413359,44
1511676,44
21304577,59
1611755,194
1500189,48
1414746,141
1512230,88
1413725,126
1511897,122
1551040,41
1410011,0
1411098,53
1412776,45
1610187,0
1612363,99
1613897,64
1412579,45
1512411,117
1512723,107
1512752,121
1511918,122
1511738,110
1513687,137
1510757,55
1500205,58
1613131,66
1511800,55
1412378,55
1413806,79
81303195,123
1611249,108
81302684,67
1612570,110
1512018,0
21304570,55
1510095,164
1411518,278
61303918,105
1614132,198
1414304,148
81304451,516
1510818,161
1512849,71
1413975,0
1412528,88
1510002,63
1600234,71
1411138,84
1511490,123
1411249,60
1510633,90
1513788,68
1414333,65
1510182,65
61301645,69
41304559,63
1513732,59
1511072,97
1413648,71
81302762,130
81301329,80
1510258,51
1512047,66
1552145,214
1411990,59
1410198,41
1512746,75
1600001,70
1411401,41
1410741,41
1411471,201
1413076,41
81300442,41
1411297,107
1512556,104
1413196,102
1412928,108
K1301997,91
1511517,141
1411562,94
1511587,106
1600012,184
1411334,90
1513838,139
1413418,113
1513215,105
1510791,0
1512165,103
21304155,90
1513201,101
1413787,88
1512706,92
21303755,75
1511022,81
1613121,99
1411142,82
1511327,123
1513536,106
1513549,117
1511955,0
1611588,64
1733632,0
1414031,79
1410002,60
1510517,104
1410142,58
1610667,70
1410076,185
1410402,56
1414270,58
1412181,58
41300885,106
1410572,63
1510466,119
1412939,126
81303750,93
1511753,95
1414609,95
1513401,138
1512431,138
1512516,117
1413847,108
51302247,81
1610359,184
1414775,56
31301892,49
1512799,333
1410312,55
1610387,38
1413873,75
1412877,51
1512578,0
61305051,33
81300329,35
1513744,0
1613194,167
1412062,70
1511525,75
1651030,43
1610447,81
1413836,105
1511141,105
61300158,68
1600271,75
1512225,20
21303961,35
21303545,50
61301731,81
1512725,47
21303089,63
1512232,35
21300470,55
21303614,35
1510316,55
1414226,70
51303233,55
1413442,55
1414426,55
1513283,97
81300784,175
1414511,79
61304190,64
21303303,53
1610573,80
61301775,65
1512620,114
41300897,100
1414525,75
1511692,94
41303115,55
1610685,70
1511000,0
1610623,73
41301064,49
1513875,0
41303560,75
1410630,148
41301475,121
1513395,93
1511208,145
1652271,5
1511549,0
41303890,74
21304896,80
1610627,87
1510321,95
41300543,120
1511944,87
1410283,78
1411321,73
1411185,70
1512100,86
1513094,70
1513260,80
1512439,68
1411509,65
1410669,65
1410471,69
1512973,76
1513815,83
31303813,75
1513160,47
1510864,146
41304865,31
1510836,101
1610697,108
41300967,106
1414767,51
41300955,31
1414803,80
1511008,0
1510073,0
1700128,121
1511481,55
1413671,55
1413377,145
1414784,85
1513516,0
21300331,55
1500032,58
1500079,85
61302246,85
1512621,85
1610877,95
1513269,98
81303915,75
1512532,65
1510180,71
1700089,80
1414730,148
1510569,77
41300337,115
1510260,88
1510413,93
1412169,80
1513849,112
1512959,97
71300394,98
81304174,85
1412317,85
1413102,96
1510573,84
41304858,85
21300401,85
1412651,88
1411607,95
1410010,105
1510807,91
1611008,41
1412936,85
1510195,0
1411352,42
1411431,55
41303296,60
1510022,37
1410293,84
1512534,81
1512468,91
1512090,101
1414545,37
1413767,37
1414205,126
1414741,99
1511061,144
1510693,282
1411559,95
1412775,94
1513874,101
1411858,89
1413241,110
1414402,94
1610676,98
1414027,100
1510313,67
31302689,60
1413971,63
1412784,76
1410246,60
1600014,63
1413944,130
1513009,109
81302833,60
1411985,63
1411216,85
1412883,73
1511295,0
1410192,70
1510944,0
1511079,80
1611079,116
1512993,0
1512445,0
1412636,85
1412931,85
1511627,155
1414083,103
1611326,70
1611408,85
1411635,75
1611553,88
1511098,74
1411949,70
41304899,70
1410930,83
1410596,115
1611594,51
K1300774,51
21300730,70
1612038,85
81303642,66
21302753,70
1412628,90
1511071,0
1513841,0
1511755,164
1611682,161
1433483,77
1512275,74
1611866,70
1411623,90
81302604,70
1411523,51
1450240,74
51304119,68
1512846,98
1510416,76
21300499,74
1611944,90
21302451,65
1413329,75
1410800,143
1410203,75
1511508,112
1513970,78
1410951,75
1513139,68
1612094,51
81301024,55
1510230,99
1513647,168
81303330,55
1610900,120
1513663,0
81303269,163
81300524,105
K1301139,55
1410166,45
1512743,45
1413169,45
1512693,45
1411808,48
81304830,65
1612102,45
1513889,65
1412363,82
51303919,65
51304862,65
1510994,116
1511101,0
81304513,55
1414376,65
1620022,70
41301201,55
61300184,74
1552157,70
81304904,55
1511916,92
1500110,65
1613925,71
1412122,60
1612229,79
1510255,165
1410803,67
1511914,102
1752296,46
1412269,95
1711488,50
1410562,80
21304564,98
1510480,55
1412681,80
1448022,80
1411835,35
31300443,80
1414536,100
1413957,24
21300108,80
51301397,35
1511977,64
1512194,60
1614249,64
1412824,35
1413236,73
1510646,68
1412369,35
1414495,38
1519012,79
1511502,0
1512221,60
1612314,93
1700235,0
1612364,295
1512233,94
1513884,120
1510703,128
1710256,79
1510439,79
1513017,82
1612647,103
K1303205,75
1511047,112
81300335,100
1510838,0
1413008,112
1512886,109
1612005,0
1510075,102
1512965,82
1510452,112
1512444,109
1511393,112
1512285,96
1510294,128
1411148,132
1511123,0
1413450,46
1412436,85
1612729,94
1413301,50
1413112,46
1612756,46
1411016,46
1612928,266
1510844,105
1413410,106
1512339,101
1510166,129
1410814,95
1410846,98
31302886,127
1511655,0
81300120,55
1511709,0
1510208,65
1512899,70
1512405,102
1414347,58
1511277,75
81300776,54
41302739,66
41303741,73
21304914,35
41300302,58
21300063,39
21303140,76
1614025,101
81303578,76
31304378,35
1712585,84
1610326,86
1512635,84
81304129,79
1611283,0
1410292,70
1612973,73
1511948,81
1510577,66
1411475,83
1512670,80
1513001,63
81301573,91
1512702,105
1410762,45
1513945,90
1511824,84
1510364,81
1413218,100
1413526,94
1410132,90
1410223,65
1613849,144
41300386,68
1512193,80
1410200,75
1510005,69
1548067,72
1500021,104
1412583,61
1500105,74
1512263,77
1450379,55
1410797,53
61300570,115
81301832,80
1500168,80
81303639,0
1411144,58
1512783,137
1510562,100
1500082,83
1510785,119
1500228,0
1510484,165
1511892,135
1511774,60
21300657,64
1552437,105
1411253,64
1513118,132
1512617,60
31304162,51
1512824,217
1613635,91
1613308,140
71304376,51
1513513,124
1411331,51
1512494,66
51300225,68
1513866,256
1411083,110
1711052,145
1613604,90
41303669,94
1513056,94
1511419,93
1513665,104
1613748,113
1613827,90
1511845,105
41300054,85
81304077,130
1513081,163
1551021,75
1552399,163
1614112,148
1614097,87
1614151,85
1512839,73
1512652,75
1511740,63
1712789,92
1513198,73
1614172,87
1411276,78
1413996,85
1412473,75
81300079,88
1410330,65
1513249,81
1411451,72
1412804,128
61304889,50
1610487,53
1511805,0
41303350,50
1612358,68
1412904,60
21301209,104
1513264,55
61301954,45
51303451,45
1612362,55
1411122,45
1513881,0
1513660,52
1511452,135
1511379,124
1410472,176
51300947,45
1500146,124
1611266,122
1513385,139
1510781,132
1513505,105
1511245,27
1710142,66
1710069,54
1513058,44
1411029,116
1513157,44
1413029,0
1513008,103
1513705,52
51302309,21
1412814,122
1412118,63
1412564,74
1513685,42
1414714,116
1510780,84
1410616,46
1410072,116
1414754,61
1512823,65
1513861,73
1510784,90
1511713,61
1513023,94
81304762,68
1514154,35
1511701,44
81304553,16
1710778,43
61304095,16
1511383,108
1511956,0
1512281,40
1511960,0
1410232,43
1511156,67
1511851,96
1414248,40
1512022,0
1512961,45
1519006,106
1410187,160
1413727,249
1613966,0
31302693,4
1413111,67
1412608,51
1513697,177
1412810,68
1411207,56
61302027,56
1514168,77
1510164,72
1513206,72
1414034,89
1410139,88
1512689,75
1512957,81
1413312,90
1511041,79
1411765,68
1511050,114
21302005,60
21301713,128
21300676,120
1710026,94
1411849,85
1512985,88
1514096,81
1410657,70
1512804,90
1413843,142
1413129,90
1411520,70
1511139,84
1512062,0
21304530,70
1710872,65
1613321,115
1410033,82
1512246,144
K1302009,65
1511348,116
1414340,65
1512928,0
1412619,65
1551053,63
1514060,54
1713032,55
1513974,64
1512585,45
41304424,253
1548041,129
1552343,60
81304381,45
1510674,0
1611578,93
1412837,135
1412115,228
1413877,119
1414363,100
41301569,36
1513464,54
51301167,36
1512019,73
1510487,36
1511828,36
51300414,51
1611914,61
1414323,53
1413401,40
1411165,40
1613347,50
81302912,72
1410822,40
1411172,88
1411721,55
1512655,0
81301412,123
81301183,90
1710710,140
1511514,75
1410570,75
1512943,0
1513148,78
1513265,70
41304312,120
21301476,75
1414022,105
41301115,70
81304501,118
1512933,78
1513479,73
1513962,0
1413445,31
81304463,31
1513238,0
81300840,46
1413849,31
1414493,31
K1302721,31
1410833,56
1513104,46
1412064,71
1510170,51
51303436,46
1413785,67
1513826,64
1412274,60
1513364,0
1513954,134
1513951,75
1411657,79
81301181,103
1413646,77
81302233,98
81302324,86
1414334,90
81303499,88
41304769,90
1414779,124
41304977,101
1613342,57
1514032,91
1414213,35
51300327,35
1414648,35
1413291,93
1513500,69
1410656,70
1411936,38
41302303,45
1510593,74
1411380,153
1513472,0
1410452,90
81301353,105
1511166,85
41300974,132
1511901,28
1510719,91
1411900,28
21304810,28
1610802,25
1410176,25
1412921,25
1512286,78
1613009,140
1410825,25
1500115,63
1412073,93
1414053,90
1511752,192
41301568,53
1412015,118
1751037,50
81300289,136
1410799,21
1514026,36
1513020,0
1414356,24
1512331,81
81302999,88
21302898,204
1710164,107
1411816,158
1511206,83
1411967,184
1511409,67
1510555,50
1412900,172
1510206,0
21303752,41
31301760,62
1512381,70
1510356,0
1600071,65
1413155,48
1510122,94
1600138,87
31301481,41
1600123,54
1600135,77
1411728,0
61300636,59
1411315,80
1551131,0
1500090,68
1713985,92
1511148,107
1600196,87
1600244,122
41300725,65
1410681,60
1513489,125
1413814,70
1412909,68
1513372,60
1511996,154
1414753,82
1511192,61
41302193,67
1600233,67
41300895,40
1610110,53
51303474,47
1511617,118
51305019,79
1411168,190
1410700,64
1411773,60
51303694,64
1513667,109
1619007,64
1619013,70
1414239,70
1410701,72
1513653,0
1512903,26
1412875,21
1412694,31
81304373,21
1633470,21
1510629,55
1513051,28
1513747,0
1513122,48
1713789,60
1413180,89
1512373,66
1412255,40
1411251,0
1411616,65
81302103,53
1510027,60
1510221,40
1551091,92
1510152,58
1513796,0
1510591,62
1410152,55
1511693,246
1513469,96
61300919,75
1611400,73
51302065,99
1510917,65
1513790,91
1613740,83
1410158,65
1511875,165
1413933,65
1412648,65
1412613,85
1410902,68
1410705,109
1510497,73
31303359,65
1548089,92
1410437,105
1412934,65
1410504,70
1410752,65
1510308,127
1410785,74
1510641,61
1512493,73
1520013,94
1512167,78
1513805,0
21300382,55
1510613,73
21302848,100
1412464,21
1514164,0
1513782,0
1511487,38
1511249,0
1513036,0
1514120,0
1510813,21
1512913,45
1413539,43
1412230,68
1510927,63
1512815,78
1412607,69
1412895,40
41301423,40
41304453,50
41304679,95
41304215,81
1600038,81
41304338,98
41304608,40
1512803,68
1413240,100
1412684,75
41305041,84
1413158,79
1513518,85
1611260,115
1548011,86
1548049,91
1511661,154
21304136,52
1412641,75
51303399,50
51303567,50
1510617,61
1512802,62
51303576,50
1512808,68
1512371,96
41305035,60
51303865,70
1511340,95
1510708,0
81304966,53
1510481,70
1510746,94
21303994,60
1600017,116
1512256,68
1511023,0
1511051,0
1510178,66
1512046,95
81300668,101
1512845,113
1600061,98
1511619,114
1712637,66
1514115,98
51300985,105
81303883,95
1711406,106
21303348,16
51301653,36
1510126,16
1412646,16
1411319,16
1413277,46
1513025,55
1512676,41
1514117,45
1512063,29
51301171,48
1511571,133
1513035,53
1513476,66
1511267,56
51300801,68
1510717,102
1414366,85
1450013,150
1450170,80
1510154,118
1612650,101
1513620,71
1612934,80
1510391,90
1410837,75
1511801,78
81304437,45
1510715,55
1510563,122
1414809,60
1512292,58
1510553,53
41303566,85
1700001,0
1513337,76
1652745,122
1513294,53
1414177,84
21304568,51
1511613,96
1510560,247
1511234,90
1412358,158
1510012,94
1513044,123
1511210,91
1512398,58
1548059,103
21301824,119
1513019,80
1551028,58
41304176,55
1551046,86
1513560,58
1551106,86
1552192,64
1511355,80
1552277,68
1552308,141
1511620,0
81301697,55
1513865,58
1513802,179
1414040,56
1551130,101
1513471,68
K1305070,59
1413854,88
1613898,184
1510987,64
1552363,88
1510609,83
1511110,73
1600226,74
1511550,65
1552037,196
1513280,89
1514061,74
1411700,45
1411361,74
41303361,30
1513207,33
1512010,40
1652651,30
1511364,0
1448303,30
1413167,101
41302616,130
1411255,96
1412484,81
1412155,71
1410765,120
1513538,105
1411979,81
1513712,87
1711197,71
1512821,44
1513922,106
1513679,47
61304671,30
1651031,36
61303081,30
1510390,60
81304166,60
1414851,60
51300328,60
41302256,60
51301905,58
1414247,60
61300785,70
1448053,94
41302010,83
1448003,58
1448002,55
1448032,58
1448023,58
1410884,55
1448030,55
1514052,167
1513822,63
1412943,58
1511631,0
1412955,55
1411712,102
1510101,45
1412662,102
1411048,33
1410817,102
1410496,140
1410988,65
1511399,96
1413285,154
41303033,65
1513021,69
1410697,60
1511235,0
1413178,80
1511947,84
1411473,60
1512685,72
1413042,75
1511080,84
1411393,80
1512917,75
1411432,204
1510248,0
1652363,75
1513103,128
1500040,65
1711591,74
31302241,28
31300011,28
1512982,0
1412568,25
1414289,42
1510419,0
1500203,31
1510478,0
1510901,63
1552042,67
1611201,149
1510797,140
1510367,85
1513819,83
1651048,110
1510903,123
1414519,65
21302563,63
1711692,68
1512695,79
1511546,127
1513947,73
21304117,108
1513352,99
1510851,70
81301306,76
1512147,122
1511804,124
1510755,93
41300392,40
1511119,0
1510250,67
1413072,45
1610381,126
1511382,0
81304489,55
1413982,68
1512857,0
1510353,84
1411042,56
1411149,90
81301116,113
81302014,84
1511444,70
31302692,75
1410271,79
1411704,60
41301524,60
1514169,61
1513006,129
81303624,54
21301593,29
1510345,97
81300988,31
21301067,21
1513190,0
21300731,80
1414708,0
71301323,60
1512976,77
1511889,70
1610952,82
41300326,60
81300925,96
1511578,100
81303355,151
1410462,81
1511195,71
1410771,84
1513766,81
1752337,71
1652789,76
1752335,73
1513005,80
1752045,65
1648001,97
1752405,44
1752313,62
1752529,40
91303720,36
31717051,0
1770461,0
1652184,27
81304279,27
1752143,27
1652071,36
1651119,28
1652345,110
1652411,33
1610060,76
1752075,0
1752559,19
71302064,31
61304988,88
1670669,71
1670398,104
7140830,130
1670711,94
1670199,103
7141121,109
1770011,90
1414599,137
1770248,88
1770158,58
81304854,120
1670066,103
1770035,61
1770019,74
1770074,60
1410900,141
1511239,53
1713861,71
1552085,80
1412135,41
1752623,51
81302571,55
1414221,58
1552136,83
1552152,44
1413715,55
81304103,53
1413454,51
1411064,53
1752105,48
1712128,0
1752138,48
1752137,38
1552087,48
1752159,41
1510322,102
1752452,0
1713317,0
1450231,35
21308516,54
1751011,39
1652366,100
1413206,21
1752084,27
1410670,21
1413706,64
1551093,0
1410321,70
1652680,39
1752210,0
1652226,62
1652643,42
1652515,45
1450404,35
1652547,52
1752207,0
1652595,75
1414487,69
1413800,55
1412028,45
1414607,53
1751019,55
1751024,49
1411382,45
1752587,54
1611912,56
1752466,35
41300827,50
1648035,100
1651096,64
1652151,160
1548062,111
1652534,86
1752160,58
1552342,63
1752232,63
1752604,59
1513067,78
1412134,66
1752609,39
1752465,63
1710445,51
1751114,36
1512591,52
1652137,34
1611236,0
1750033,33
1752385,45
81304151,50
1613690,0
1412949,45
1752054,30
1752167,30
1652147,109
1752526,30
1412261,50
1751004,33
1651093,120
1512502,166
1752398,129
1652642,138
1652368,93
1652578,97
1712765,118
1652758,96
1711185,80
1652138,120
1610397,0
1652174,88
1651050,55
1652113,105
1651005,61
1752201,58
1652292,115
1651089,63
1511349,0
1652584,120
1652264,95
